Recording_Time_s,Arm_Angle_deg,Ref_Angle_deg,PWM_Input_us,Duty_Cycle_percent,Tracking_Error_deg
4.639246,17.529824,45.000000,1284.00,6.4200,27.470176
4.649292,17.601134,45.000000,1284.00,6.4200,27.398866
4.659245,17.673175,45.000000,1284.00,6.4200,27.326825
4.669276,17.745345,45.000000,1284.00,6.4200,27.254655
4.679351,17.817906,45.000000,1284.00,6.4200,27.182094
4.689466,17.890661,45.000000,1284.00,6.4200,27.109339
4.699480,17.963564,45.000000,1284.00,6.4200,27.036436
4.709449,18.036840,45.000000,1285.00,6.4250,26.963160
4.719505,18.109813,45.000000,1285.00,6.4250,26.890187
4.729616,18.182853,45.000000,1285.00,6.4250,26.817147
4.739593,18.255837,45.000000,1285.00,6.4250,26.744163
4.749776,18.328551,45.000000,1285.00,6.4250,26.671449
4.759692,18.401137,45.000000,1285.00,6.4250,26.598863
4.769727,18.473243,45.000000,1286.00,6.4300,26.526757
4.779823,18.545016,45.000000,1286.00,6.4300,26.454984
4.789818,18.616246,45.000000,1286.00,6.4300,26.383754
4.799942,18.686821,45.000000,1286.00,6.4300,26.313179
4.809913,18.757003,45.000000,1286.00,6.4300,26.242997
4.820031,18.826081,45.000000,1286.00,6.4300,26.173919
4.830088,18.894637,45.000000,1287.00,6.4350,26.105363
4.840040,18.962060,45.000000,1287.00,6.4350,26.037940
4.850206,19.028195,45.000000,1287.00,6.4350,25.971805
4.860185,19.093525,45.000000,1287.00,6.4350,25.906475
4.870219,19.157629,45.000000,1287.00,6.4350,25.842371
4.880286,19.220893,45.000000,1287.00,6.4350,25.779107
4.890336,19.282655,45.000000,1287.00,6.4350,25.717345
4.900414,19.343158,45.000000,1288.00,6.4400,25.656842
4.910360,19.402207,45.000000,1288.00,6.4400,25.597793
4.920438,19.459756,45.000000,1288.00,6.4400,25.540244
4.930501,19.516242,45.000000,1288.00,6.4400,25.483758
4.940610,19.571015,45.000000,1288.00,6.4400,25.428985
4.950630,19.624546,45.000000,1288.00,6.4400,25.375454
4.960699,19.676477,45.000000,1289.00,6.4450,25.323523
4.970641,19.727013,45.000000,1289.00,6.4450,25.272987
4.980721,19.776216,45.000000,1289.00,6.4450,25.223784
4.990811,19.823621,45.000000,1289.00,6.4450,25.176379
5.000924,19.869652,45.000000,1289.00,6.4450,25.130348
5.010942,19.913627,45.000000,1289.00,6.4450,25.086373
5.020948,19.956203,45.000000,1290.00,6.4500,25.043797
5.031061,19.997231,45.000000,1290.00,6.4500,25.002769
5.041015,20.036803,45.000000,1290.00,6.4500,24.963197
5.051223,20.075108,45.000000,1290.00,6.4500,24.924892
5.061214,20.111751,45.000000,1290.00,6.4500,24.888249
5.071250,20.146985,45.000000,1290.00,6.4500,24.853015
5.081294,20.180370,45.000000,1291.00,6.4550,24.819630
5.091252,20.212255,45.000000,1291.00,6.4550,24.787745
5.101537,20.242471,45.000000,1291.00,6.4550,24.757529
5.111383,20.270662,45.000000,1292.00,6.4600,24.729338
5.121614,20.297509,45.000000,1291.00,6.4550,24.702491
5.131545,20.322921,45.000000,1291.00,6.4550,24.677079
5.141506,20.347071,45.000000,1292.00,6.4600,24.652929
5.151630,20.369566,45.000000,1292.00,6.4600,24.630434
5.161656,20.390676,45.000000,1292.00,6.4600,24.609324
5.171672,20.410345,45.000000,1292.00,6.4600,24.589655
5.181676,20.428573,45.000000,1292.00,6.4600,24.571427
5.191654,20.445322,45.000000,1292.00,6.4600,24.554678
5.201788,20.460562,45.000000,1293.00,6.4650,24.539438
5.211810,20.474730,45.000000,1293.00,6.4650,24.525270
5.221943,20.487632,45.000000,1293.00,6.4650,24.512368
5.231915,20.499666,45.000000,1293.00,6.4650,24.500334
5.241851,20.510824,45.000000,1293.00,6.4650,24.489176
5.252162,20.521078,45.000000,1294.00,6.4700,24.478922
5.262100,20.530101,45.000000,1294.00,6.4700,24.469899
5.272071,20.538227,45.000000,1294.00,6.4700,24.461773
5.282128,20.545641,45.000000,1294.00,6.4700,24.454359
5.292097,20.552470,45.000000,1294.00,6.4700,24.447530
5.302248,20.558548,45.000000,1294.00,6.4700,24.441452
5.312186,20.563895,45.000000,1295.00,6.4750,24.436105
5.322152,20.568515,45.000000,1295.00,6.4750,24.431485
5.332335,20.572712,45.000000,1295.00,6.4750,24.427288
5.342278,20.576432,45.000000,1295.00,6.4750,24.423568
5.352435,20.579829,45.000000,1295.00,6.4750,24.420171
5.362435,20.583023,45.000000,1295.00,6.4750,24.416977
5.372490,20.585892,45.000000,1295.00,6.4750,24.414108
5.382506,20.588272,45.000000,1296.00,6.4800,24.411728
5.392501,20.590554,45.000000,1296.00,6.4800,24.409446
5.402693,20.592529,45.000000,1296.00,6.4800,24.407471
5.412692,20.594665,45.000000,1296.00,6.4800,24.405335
5.422693,20.596604,45.000000,1296.00,6.4800,24.403396
5.432718,20.598716,45.000000,1296.00,6.4800,24.401284
5.442694,20.600792,45.000000,1296.00,6.4800,24.399208
5.452911,20.603119,45.000000,1297.00,6.4850,24.396881
5.462841,20.605989,45.000000,1297.00,6.4850,24.394011
5.472874,20.609228,45.000000,1297.00,6.4850,24.390772
5.482926,20.612923,45.000000,1297.00,6.4850,24.387077
5.492965,20.617341,45.000000,1297.00,6.4850,24.382659
5.502996,20.622309,45.000000,1297.00,6.4850,24.377691
5.513061,20.627758,45.000000,1297.00,6.4850,24.372242
5.523024,20.633873,45.000000,1298.00,6.4900,24.366127
5.533132,20.640766,45.000000,1298.00,6.4900,24.359234
5.543151,20.648816,45.000000,1298.00,6.4900,24.351184
5.553140,20.657861,45.000000,1298.00,6.4900,24.342139
5.563175,20.667799,45.000000,1298.00,6.4900,24.332201
5.573111,20.678825,45.000000,1298.00,6.4900,24.321175
5.583190,20.691155,45.000000,1298.00,6.4900,24.308845
5.593126,20.704296,45.000000,1299.00,6.4950,24.295704
5.603146,20.718715,45.000000,1299.00,6.4950,24.281285
5.613208,20.734446,45.000000,1299.00,6.4950,24.265554
5.623136,20.751544,45.000000,1299.00,6.4950,24.248456
5.633227,20.769607,45.000000,1299.00,6.4950,24.230393
5.643207,20.789188,45.000000,1299.00,6.4950,24.210812
5.653358,20.809700,45.000000,1299.00,6.4950,24.190300
5.663356,20.831437,45.000000,1299.00,6.4950,24.168563
5.673330,20.854755,45.000000,1300.00,6.5000,24.145245
5.683413,20.879647,45.000000,1300.00,6.5000,24.120353
5.693465,20.905650,45.000000,1300.00,6.5000,24.094350
5.703548,20.933062,45.000000,1300.00,6.5000,24.066938
5.713600,20.961899,45.000000,1300.00,6.5000,24.038101
5.723672,20.992251,45.000000,1300.00,6.5000,24.007749
5.733692,21.023999,45.000000,1300.00,6.5000,23.976001
5.743751,21.056858,45.000000,1300.00,6.5000,23.943142
5.753700,21.091064,45.000000,1301.00,6.5050,23.908936
5.763779,21.126444,45.000000,1301.00,6.5050,23.873556
5.773764,21.163179,45.000000,1301.00,6.5050,23.836821
5.783803,21.201031,45.000000,1301.00,6.5050,23.798969
5.793900,21.240501,45.000000,1301.00,6.5050,23.759499
5.803905,21.281257,45.000000,1301.00,6.5050,23.718743
5.813974,21.323567,45.000000,1301.00,6.5050,23.676433
5.823994,21.367140,45.000000,1301.00,6.5050,23.632860
5.834042,21.412149,45.000000,1302.00,6.5100,23.587851
5.844092,21.458369,45.000000,1302.00,6.5100,23.541631
5.854194,21.505918,45.000000,1302.00,6.5100,23.494082
5.864166,21.554672,45.000000,1302.00,6.5100,23.445328
5.874175,21.604794,45.000000,1302.00,6.5100,23.395206
5.884240,21.655610,45.000000,1302.00,6.5100,23.344390
5.894268,21.707579,45.000000,1302.00,6.5100,23.292421
5.904458,21.760392,45.000000,1302.00,6.5100,23.239608
5.914438,21.814082,45.000000,1303.00,6.5150,23.185918
5.924399,21.868663,45.000000,1303.00,6.5150,23.131337
5.934573,21.924265,45.000000,1303.00,6.5150,23.075735
5.944702,21.980524,45.000000,1303.00,6.5150,23.019476
5.954765,22.037842,45.000000,1303.00,6.5150,22.962158
5.964681,22.095938,45.000000,1303.00,6.5150,22.904062
5.974658,22.154555,45.000000,1303.00,6.5150,22.845445
5.984764,22.213180,45.000000,1303.00,6.5150,22.786820
5.994892,22.272582,45.000000,1304.00,6.5200,22.727418
6.005107,22.332496,45.000000,1304.00,6.5200,22.667504
6.014942,22.392920,45.000000,1304.00,6.5200,22.607080
6.024889,22.453505,45.000000,1304.00,6.5200,22.546495
6.035030,22.514354,45.000000,1304.00,6.5200,22.485646
6.045059,22.575417,45.000000,1304.00,6.5200,22.424583
6.055320,22.636569,45.000000,1304.00,6.5200,22.363431
6.065205,22.697933,45.000000,1304.00,6.5200,22.302067
6.075137,22.759500,45.000000,1305.00,6.5250,22.240500
6.085214,22.820953,45.000000,1305.00,6.5250,22.179047
6.095196,22.882228,45.000000,1305.00,6.5250,22.117772
6.105381,22.943391,45.000000,1305.00,6.5250,22.056609
6.115268,23.004615,45.000000,1305.00,6.5250,21.995385
6.125244,23.065462,45.000000,1305.00,6.5250,21.934538
6.135379,23.126068,45.000000,1305.00,6.5250,21.873932
6.145482,23.186561,45.000000,1305.00,6.5250,21.813439
6.155492,23.246649,45.000000,1306.00,6.5300,21.753351
6.165497,23.306567,45.000000,1306.00,6.5300,21.693433
6.175468,23.365761,45.000000,1306.00,6.5300,21.634239
6.185581,23.424564,45.000000,1306.00,6.5300,21.575436
6.195626,23.482476,45.000000,1306.00,6.5300,21.517524
6.205670,23.540217,45.000000,1306.00,6.5300,21.459783
6.215717,23.597223,45.000000,1306.00,6.5300,21.402777
6.225710,23.653627,45.000000,1306.00,6.5300,21.346373
6.235816,23.709099,45.000000,1307.00,6.5350,21.290901
6.245863,23.763831,45.000000,1307.00,6.5350,21.236169
6.255817,23.817496,45.000000,1307.00,6.5350,21.182504
6.265942,23.870170,45.000000,1307.00,6.5350,21.129830
6.275893,23.921940,45.000000,1307.00,6.5350,21.078060
6.286035,23.972861,45.000000,1307.00,6.5350,21.027139
6.296108,24.022465,45.000000,1307.00,6.5350,20.977535
6.306149,24.070938,45.000000,1308.00,6.5400,20.929062
6.316188,24.118495,45.000000,1308.00,6.5400,20.881505
6.326141,24.164623,45.000000,1308.00,6.5400,20.835377
6.336334,24.209829,45.000000,1308.00,6.5400,20.790171
6.346326,24.253679,45.000000,1308.00,6.5400,20.746321
6.356387,24.296559,45.000000,1308.00,6.5400,20.703441
6.366363,24.338051,45.000000,1308.00,6.5400,20.661949
6.376409,24.378676,45.000000,1309.00,6.5450,20.621324
6.386532,24.417858,45.000000,1309.00,6.5450,20.582142
6.396525,24.455847,45.000000,1309.00,6.5450,20.544153
6.406564,24.492158,45.000000,1309.00,6.5450,20.507842
6.416637,24.527273,45.000000,1309.00,6.5450,20.472727
6.426755,24.561015,45.000000,1309.00,6.5450,20.438985
6.436772,24.593577,45.000000,1309.00,6.5450,20.406423
6.446800,24.624793,45.000000,1309.00,6.5450,20.375207
6.456820,24.654920,45.000000,1310.00,6.5500,20.345080
6.466875,24.683924,45.000000,1310.00,6.5500,20.316076
6.476920,24.711399,45.000000,1310.00,6.5500,20.288601
6.486950,24.737943,45.000000,1310.00,6.5500,20.262057
6.496922,24.763393,45.000000,1310.00,6.5500,20.236607
6.506948,24.788010,45.000000,1310.00,6.5500,20.211990
6.517143,24.811502,45.000000,1310.00,6.5500,20.188498
6.527098,24.833777,45.000000,1311.00,6.5550,20.166223
6.537060,24.854701,45.000000,1311.00,6.5550,20.145299
6.547151,24.874662,45.000000,1311.00,6.5550,20.125338
6.557307,24.893849,45.000000,1311.00,6.5550,20.106151
6.567246,24.912214,45.000000,1311.00,6.5550,20.087786
6.577323,24.929871,45.000000,1311.00,6.5550,20.070129
6.587334,24.946310,45.000000,1311.00,6.5550,20.053690
6.597362,24.961940,45.000000,1311.00,6.5550,20.038060
6.607440,24.976640,45.000000,1312.00,6.5600,20.023360
6.617485,24.990412,45.000000,1312.00,6.5600,20.009588
6.627574,25.003447,45.000000,1312.00,6.5600,19.996553
6.637641,25.015521,45.000000,1312.00,6.5600,19.984479
6.647627,25.027014,45.000000,1312.00,6.5600,19.972986
6.657703,25.037905,45.000000,1312.00,6.5600,19.962095
6.667771,25.048134,45.000000,1312.00,6.5600,19.951866
6.677807,25.057723,45.000000,1312.00,6.5600,19.942277
6.687944,25.067043,45.000000,1313.00,6.5650,19.932957
6.697888,25.076128,45.000000,1313.00,6.5650,19.923872
6.707889,25.084945,45.000000,1313.00,6.5650,19.915055
6.717914,25.093213,45.000000,1313.00,6.5650,19.906787
6.727974,25.101045,45.000000,1313.00,6.5650,19.898955
6.738142,25.108337,45.000000,1313.00,6.5650,19.891663
6.748115,25.115342,45.000000,1313.00,6.5650,19.884658
6.758167,25.122432,45.000000,1313.00,6.5650,19.877568
6.768273,25.129254,45.000000,1314.00,6.5700,19.870746
6.778301,25.135959,45.000000,1314.00,6.5700,19.864041
6.788412,25.142319,45.000000,1314.00,6.5700,19.857681
6.798338,25.148856,45.000000,1314.00,6.5700,19.851144
6.808263,25.155613,45.000000,1314.00,6.5700,19.844387
6.818333,25.162326,45.000000,1314.00,6.5700,19.837674
6.828417,25.169248,45.000000,1314.00,6.5700,19.830752
6.838475,25.176399,45.000000,1314.00,6.5700,19.823601
6.848492,25.183611,45.000000,1315.00,6.5750,19.816389
6.858483,25.191118,45.000000,1315.00,6.5750,19.808882
6.868521,25.199324,45.000000,1315.00,6.5750,19.800676
6.878578,25.208212,45.000000,1315.00,6.5750,19.791788
6.888706,25.217646,45.000000,1315.00,6.5750,19.782354
6.898667,25.227336,45.000000,1315.00,6.5750,19.772664
6.908675,25.237655,45.000000,1315.00,6.5750,19.762345
6.918979,25.248810,45.000000,1315.00,6.5750,19.751190
6.928889,25.260724,45.000000,1315.00,6.5750,19.739276
6.938846,25.273031,45.000000,1316.00,6.5800,19.726969
6.949030,25.286018,45.000000,1316.00,6.5800,19.713982
6.958952,25.299339,45.000000,1316.00,6.5800,19.700661
6.969102,25.313565,45.000000,1316.00,6.5800,19.686435
6.979101,25.328707,45.000000,1316.00,6.5800,19.671293
6.989112,25.344888,45.000000,1316.00,6.5800,19.655112
6.999249,25.361965,45.000000,1316.00,6.5800,19.638035
7.009171,25.379859,45.000000,1316.00,6.5800,19.620141
7.019211,25.398701,45.000000,1316.00,6.5800,19.601299
7.029314,25.418459,45.000000,1316.00,6.5800,19.581541
7.039318,25.439495,45.000000,1317.00,6.5850,19.560505
7.049392,25.461561,45.000000,1317.00,6.5850,19.538439
7.059355,25.484635,45.000000,1317.00,6.5850,19.515365
7.069395,25.508780,45.000000,1317.00,6.5850,19.491220
7.079466,25.534044,45.000000,1317.00,6.5850,19.465956
7.089434,25.559892,45.000000,1317.00,6.5850,19.440108
7.099579,25.586923,45.000000,1317.00,6.5850,19.413077
7.109599,25.615052,45.000000,1317.00,6.5850,19.384948
7.119656,25.644302,45.000000,1317.00,6.5850,19.355698
7.129712,25.674372,45.000000,1318.00,6.5900,19.325628
7.139756,25.705748,45.000000,1318.00,6.5900,19.294252
7.149782,25.738329,45.000000,1318.00,6.5900,19.261671
7.159799,25.771884,45.000000,1318.00,6.5900,19.228116
7.169844,25.806165,45.000000,1318.00,6.5900,19.193835
7.179972,25.841524,45.000000,1318.00,6.5900,19.158476
7.189995,25.878057,45.000000,1318.00,6.5900,19.121943
7.200009,25.915480,45.000000,1318.00,6.5900,19.084520
7.210081,25.953919,45.000000,1318.00,6.5900,19.046081
7.220043,25.993224,45.000000,1318.00,6.5900,19.006776
7.230130,26.033596,45.000000,1319.00,6.5950,18.966404
7.240257,26.075153,45.000000,1319.00,6.5950,18.924847
7.250167,26.117707,45.000000,1319.00,6.5950,18.882293
7.260235,26.161346,45.000000,1319.00,6.5950,18.838654
7.270143,26.205794,45.000000,1319.00,6.5950,18.794206
7.280310,26.251049,45.000000,1319.00,6.5950,18.748951
7.290362,26.297011,45.000000,1319.00,6.5950,18.702989
7.300407,26.343645,45.000000,1319.00,6.5950,18.656355
7.310398,26.391016,45.000000,1319.00,6.5950,18.608984
7.320452,26.438960,45.000000,1319.00,6.5950,18.561040
7.330494,26.487260,45.000000,1320.00,6.6000,18.512740
7.340518,26.536410,45.000000,1320.00,6.6000,18.463590
7.350556,26.585706,45.000000,1320.00,6.6000,18.414294
7.360677,26.636003,45.000000,1320.00,6.6000,18.363997
7.370790,26.686689,45.000000,1320.00,6.6000,18.313311
7.380813,26.737610,45.000000,1320.00,6.6000,18.262390
7.390799,26.789301,45.000000,1320.00,6.6000,18.210699
7.400970,26.841108,45.000000,1320.00,6.6000,18.158892
7.410996,26.893515,45.000000,1320.00,6.6000,18.106485
7.421061,26.946297,45.000000,1320.00,6.6000,18.053703
7.431197,26.999240,45.000000,1321.00,6.6050,18.000760
7.441100,27.052446,45.000000,1321.00,6.6050,17.947554
7.451419,27.105386,45.000000,1321.00,6.6050,17.894614
7.461372,27.158502,45.000000,1321.00,6.6050,17.841498
7.471349,27.211518,45.000000,1321.00,6.6050,17.788482
7.481557,27.264273,45.000000,1321.00,6.6050,17.735727
7.491396,27.317020,45.000000,1321.00,6.6050,17.682980
7.501566,27.369201,45.000000,1321.00,6.6050,17.630799
7.511555,27.421275,45.000000,1321.00,6.6050,17.578725
7.521591,27.473166,45.000000,1321.00,6.6050,17.526834
7.531662,27.524708,45.000000,1322.00,6.6100,17.475292
7.541596,27.576439,45.000000,1322.00,6.6100,17.423561
7.551893,27.627373,45.000000,1322.00,6.6100,17.372627
7.561901,27.678019,45.000000,1322.00,6.6100,17.321981
7.571875,27.728571,45.000000,1322.00,6.6100,17.271429
7.581939,27.778448,45.000000,1322.00,6.6100,17.221552
7.591891,27.827763,45.000000,1322.00,6.6100,17.172237
7.601976,27.876512,45.000000,1322.00,6.6100,17.123488
7.612024,27.924106,45.000000,1322.00,6.6100,17.075894
7.621996,27.971007,45.000000,1323.00,6.6150,17.028993
7.632172,28.017111,45.000000,1323.00,6.6150,16.982889
7.642096,28.062542,45.000000,1323.00,6.6150,16.937458
7.652242,28.107172,45.000000,1323.00,6.6150,16.892828
7.662224,28.150937,45.000000,1323.00,6.6150,16.849063
7.672205,28.194195,45.000000,1323.00,6.6150,16.805805
7.682291,28.236112,45.000000,1323.00,6.6150,16.763888
7.692217,28.277182,45.000000,1323.00,6.6150,16.722818
7.702411,28.317595,45.000000,1323.00,6.6150,16.682405
7.712430,28.357295,45.000000,1324.00,6.6200,16.642705
7.722459,28.395938,45.000000,1324.00,6.6200,16.604062
7.732580,28.433730,45.000000,1324.00,6.6200,16.566270
7.742457,28.470682,45.000000,1324.00,6.6200,16.529318
7.752671,28.506685,45.000000,1324.00,6.6200,16.493315
7.762664,28.541590,45.000000,1324.00,6.6200,16.458410
7.772592,28.575343,45.000000,1324.00,6.6200,16.424657
7.782743,28.607899,45.000000,1324.00,6.6200,16.392101
7.792713,28.639562,45.000000,1324.00,6.6200,16.360438
7.802879,28.670103,45.000000,1325.00,6.6250,16.329897
7.812875,28.699895,45.000000,1325.00,6.6250,16.300105
7.822987,28.728722,45.000000,1325.00,6.6250,16.271278
7.833064,28.756945,45.000000,1325.00,6.6250,16.243055
7.843056,28.784056,45.000000,1325.00,6.6250,16.215944
7.853119,28.810029,45.000000,1325.00,6.6250,16.189971
7.863157,28.835255,45.000000,1325.00,6.6250,16.164745
7.873174,28.859379,45.000000,1325.00,6.6250,16.140621
7.883265,28.882503,45.000000,1325.00,6.6250,16.117497
7.893388,28.904684,45.000000,1325.00,6.6250,16.095316
7.903340,28.926013,45.000000,1326.00,6.6300,16.073987
7.913396,28.946683,45.000000,1326.00,6.6300,16.053317
7.923512,28.966509,45.000000,1326.00,6.6300,16.033491
7.933449,28.985287,45.000000,1326.00,6.6300,16.014713
7.943511,29.003565,45.000000,1326.00,6.6300,15.996435
7.953652,29.020954,45.000000,1326.00,6.6300,15.979046
7.963587,29.037626,45.000000,1326.00,6.6300,15.962374
7.973589,29.053698,45.000000,1326.00,6.6300,15.946302
7.983741,29.069198,45.000000,1326.00,6.6300,15.930802
7.993762,29.083873,45.000000,1327.00,6.6350,15.916127
8.004035,29.098198,45.000000,1327.00,6.6350,15.901802
8.013820,29.111658,45.000000,1327.00,6.6350,15.888342
8.023950,29.124585,45.000000,1327.00,6.6350,15.875415
8.033988,29.136854,45.000000,1327.00,6.6350,15.863146
8.044070,29.148644,45.000000,1327.00,6.6350,15.851356
8.054191,29.159885,45.000000,1327.00,6.6350,15.840115
8.064150,29.170882,45.000000,1327.00,6.6350,15.829118
8.074101,29.181675,45.000000,1327.00,6.6350,15.818325
8.084174,29.191997,45.000000,1327.00,6.6350,15.808003
8.094240,29.202138,45.000000,1328.00,6.6400,15.797862
8.104423,29.212143,45.000000,1328.00,6.6400,15.787857
8.114214,29.222047,45.000000,1328.00,6.6400,15.777953
8.124144,29.231882,45.000000,1328.00,6.6400,15.768118
8.134299,29.241555,45.000000,1328.00,6.6400,15.758445
8.144246,29.250915,45.000000,1328.00,6.6400,15.749085
8.154442,29.260044,45.000000,1328.00,6.6400,15.739956
8.164361,29.268951,45.000000,1328.00,6.6400,15.731049
8.174341,29.277855,45.000000,1328.00,6.6400,15.722145
8.184510,29.286814,45.000000,1328.00,6.6400,15.713186
8.194633,29.296027,45.000000,1328.00,6.6400,15.703973
8.204577,29.305516,45.000000,1329.00,6.6450,15.694484
8.214638,29.314979,45.000000,1329.00,6.6450,15.685021
8.224532,29.324178,45.000000,1329.00,6.6450,15.675822
8.234724,29.333663,45.000000,1329.00,6.6450,15.666337
8.244768,29.343357,45.000000,1329.00,6.6450,15.656643
8.255022,29.353485,45.000000,1329.00,6.6450,15.646515
8.264818,29.364044,45.000000,1329.00,6.6450,15.635956
8.274797,29.374887,45.000000,1329.00,6.6450,15.625113
8.284860,29.385970,45.000000,1329.00,6.6450,15.614030
8.294968,29.397344,45.000000,1329.00,6.6450,15.602656
8.305109,29.409059,45.000000,1329.00,6.6450,15.590941
8.314999,29.421382,45.000000,1330.00,6.6500,15.578618
8.324955,29.434208,45.000000,1330.00,6.6500,15.565792
8.335043,29.447244,45.000000,1330.00,6.6500,15.552756
8.345129,29.461097,45.000000,1330.00,6.6500,15.538903
8.355138,29.475646,45.000000,1330.00,6.6500,15.524354
8.365222,29.491000,45.000000,1330.00,6.6500,15.509000
8.375168,29.506693,45.000000,1330.00,6.6500,15.493307
8.385266,29.522898,45.000000,1330.00,6.6500,15.477102
8.395348,29.539477,45.000000,1330.00,6.6500,15.460523
8.405341,29.556738,45.000000,1330.00,6.6500,15.443262
8.415425,29.574825,45.000000,1330.00,6.6500,15.425175
8.425402,29.593461,45.000000,1331.00,6.6550,15.406539
8.435553,29.612864,45.000000,1331.00,6.6550,15.387136
8.445549,29.632958,45.000000,1331.00,6.6550,15.367042
8.455503,29.653717,45.000000,1331.00,6.6550,15.346283
8.465579,29.675259,45.000000,1331.00,6.6550,15.324741
8.475538,29.697392,45.000000,1331.00,6.6550,15.302608
8.485685,29.720295,45.000000,1331.00,6.6550,15.279705
8.495757,29.743739,45.000000,1331.00,6.6550,15.256261
8.505697,29.767681,45.000000,1331.00,6.6550,15.232319
8.515799,29.791990,45.000000,1331.00,6.6550,15.208010
8.525822,29.816917,45.000000,1331.00,6.6550,15.183083
8.535866,29.843038,45.000000,1331.00,6.6550,15.156962
8.545911,29.869656,45.000000,1331.00,6.6550,15.130344
8.555861,29.896763,45.000000,1332.00,6.6600,15.103237
8.566103,29.924554,45.000000,1332.00,6.6600,15.075446
8.576038,29.952846,45.000000,1332.00,6.6600,15.047154
8.586033,29.981693,45.000000,1332.00,6.6600,15.018307
8.596115,30.011319,45.000000,1332.00,6.6600,14.988681
8.606208,30.041682,45.000000,1332.00,6.6600,14.958318
8.616146,30.072664,45.000000,1332.00,6.6600,14.927336
8.626236,30.104368,45.000000,1332.00,6.6600,14.895632
8.636250,30.136956,45.000000,1332.00,6.6600,14.863044
8.646324,30.169964,45.000000,1332.00,6.6600,14.830036
8.656317,30.203616,45.000000,1332.00,6.6600,14.796384
8.666412,30.238100,45.000000,1332.00,6.6600,14.761900
8.676468,30.273152,45.000000,1333.00,6.6650,14.726848
8.686488,30.309151,45.000000,1333.00,6.6650,14.690849
8.696509,30.345650,45.000000,1333.00,6.6650,14.654350
8.706518,30.382514,45.000000,1333.00,6.6650,14.617486
8.716577,30.419826,45.000000,1333.00,6.6650,14.580174
8.726672,30.457768,45.000000,1333.00,6.6650,14.542232
8.736678,30.496022,45.000000,1333.00,6.6650,14.503978
8.746738,30.534995,45.000000,1333.00,6.6650,14.465005
8.756739,30.574495,45.000000,1333.00,6.6650,14.425505
8.766804,30.614297,45.000000,1333.00,6.6650,14.385703
8.776929,30.654693,45.000000,1333.00,6.6650,14.345307
8.786934,30.695637,45.000000,1333.00,6.6650,14.304363
8.796958,30.736878,45.000000,1333.00,6.6650,14.263122
8.806932,30.778670,45.000000,1334.00,6.6700,14.221330
8.816917,30.820990,45.000000,1334.00,6.6700,14.179010
8.827043,30.863452,45.000000,1334.00,6.6700,14.136548
8.837198,30.905871,45.000000,1334.00,6.6700,14.094129
8.847123,30.948782,45.000000,1334.00,6.6700,14.051218
8.857108,30.991940,45.000000,1334.00,6.6700,14.008060
8.867165,31.034866,45.000000,1334.00,6.6700,13.965134
8.877232,31.078031,45.000000,1334.00,6.6700,13.921969
8.887411,31.121279,45.000000,1334.00,6.6700,13.878721
8.897311,31.164320,45.000000,1334.00,6.6700,13.835680
8.907306,31.207232,45.000000,1334.00,6.6700,13.792768
8.917387,31.250140,45.000000,1334.00,6.6700,13.749860
8.927391,31.293030,45.000000,1334.00,6.6700,13.706970
8.937676,31.335917,45.000000,1335.00,6.6750,13.664083
8.947536,31.378793,45.000000,1335.00,6.6750,13.621207
8.957504,31.421345,45.000000,1335.00,6.6750,13.578655
8.967546,31.463795,45.000000,1335.00,6.6750,13.536205
8.977613,31.505986,45.000000,1335.00,6.6750,13.494014
8.987777,31.547883,45.000000,1335.00,6.6750,13.452117
8.997712,31.589454,45.000000,1335.00,6.6750,13.410546
9.007745,31.630868,45.000000,1335.00,6.6750,13.369132
9.017756,31.672181,45.000000,1335.00,6.6750,13.327819
9.027848,31.712858,45.000000,1335.00,6.6750,13.287142
9.038060,31.753388,45.000000,1335.00,6.6750,13.246612
9.047971,31.793342,45.000000,1335.00,6.6750,13.206658
9.057909,31.832661,45.000000,1336.00,6.6800,13.167339
9.068100,31.871490,45.000000,1336.00,6.6800,13.128510
9.078052,31.910108,45.000000,1336.00,6.6800,13.089892
9.088142,31.948190,45.000000,1336.00,6.6800,13.051810
9.098144,31.985455,45.000000,1336.00,6.6800,13.014545
9.108174,32.022058,45.000000,1336.00,6.6800,12.977942
9.118239,32.058269,45.000000,1336.00,6.6800,12.941731
9.128321,32.093621,45.000000,1336.00,6.6800,12.906379
9.138334,32.128667,45.000000,1336.00,6.6800,12.871333
9.148451,32.163029,45.000000,1336.00,6.6800,12.836971
9.158413,32.196831,45.000000,1336.00,6.6800,12.803169
9.168477,32.230224,45.000000,1336.00,6.6800,12.769776
9.178498,32.263096,45.000000,1337.00,6.6850,12.736904
9.188628,32.295335,45.000000,1337.00,6.6850,12.704665
9.198663,32.326791,45.000000,1337.00,6.6850,12.673209
9.208648,32.357326,45.000000,1337.00,6.6850,12.642674
9.218649,32.386825,45.000000,1337.00,6.6850,12.613175
9.228720,32.415284,45.000000,1337.00,6.6850,12.584716
9.238733,32.442899,45.000000,1337.00,6.6850,12.557101
9.248819,32.469689,45.000000,1337.00,6.6850,12.530311
9.258852,32.495755,45.000000,1337.00,6.6850,12.504245
9.268939,32.520824,45.000000,1337.00,6.6850,12.479176
9.278944,32.545387,45.000000,1337.00,6.6850,12.454613
9.288985,32.569357,45.000000,1337.00,6.6850,12.430643
