Recording_Time_s,Arm_Angle_deg,Motor_Speed_rad_s,PWM_Input_us,Duty_Cycle_percent
19.451108,33.971693,472.367431,1336.00,6.6800
19.502047,33.936134,471.257591,1336.00,6.6800
19.553388,33.925267,472.125658,1336.00,6.6800
19.603134,34.109934,470.629069,1336.00,6.6800
19.654020,34.011587,472.797189,1336.00,6.6800
19.704896,34.020790,471.057820,1336.00,6.6800
19.755019,33.975412,472.349122,1336.00,6.6800
19.805935,34.062169,470.771974,1336.00,6.6800
19.856886,34.043676,472.127903,1336.00,6.6800
19.906896,34.046460,471.736717,1336.00,6.6800
19.958028,33.978388,471.472865,1336.00,6.6800
