Recording_Time_s,Arm_Angle_deg,Ref_Angle_deg,PWM_Input_us,Duty_Cycle_percent,Tracking_Error_deg
4.551638,16.124876,15.000000,1254.00,6.2700,-1.124876
4.561786,16.147141,15.000000,1254.00,6.2700,-1.147141
4.571731,16.167224,15.000000,1255.00,6.2750,-1.167224
4.581813,16.184987,15.000000,1255.00,6.2750,-1.184987
4.591927,16.200536,15.000000,1255.00,6.2750,-1.200536
4.602047,16.213479,15.000000,1255.00,6.2750,-1.213479
4.612018,16.224084,15.000000,1255.00,6.2750,-1.224084
4.622042,16.232317,15.000000,1255.00,6.2750,-1.232317
4.632111,16.238245,15.000000,1255.00,6.2750,-1.238245
4.642197,16.241914,15.000000,1255.00,6.2750,-1.241914
4.652194,16.243165,15.000000,1255.00,6.2750,-1.243165
4.662248,16.242025,15.000000,1255.00,6.2750,-1.242025
4.672304,16.238612,15.000000,1255.00,6.2750,-1.238612
4.682265,16.232793,15.000000,1255.00,6.2750,-1.232793
4.692357,16.224737,15.000000,1255.00,6.2750,-1.224737
4.702462,16.214340,15.000000,1255.00,6.2750,-1.214340
4.712504,16.201409,15.000000,1255.00,6.2750,-1.201409
4.722532,16.186202,15.000000,1255.00,6.2750,-1.186202
4.732707,16.168959,15.000000,1255.00,6.2750,-1.168959
4.742612,16.149664,15.000000,1255.00,6.2750,-1.149664
4.752718,16.128230,15.000000,1255.00,6.2750,-1.128230
4.762677,16.104889,15.000000,1255.00,6.2750,-1.104889
4.772729,16.079690,15.000000,1255.00,6.2750,-1.079690
4.782770,16.052828,15.000000,1255.00,6.2750,-1.052828
4.792845,16.024473,15.000000,1255.00,6.2750,-1.024473
4.802856,15.994348,15.000000,1255.00,6.2750,-0.994348
4.812879,15.962578,15.000000,1255.00,6.2750,-0.962578
4.822945,15.929421,15.000000,1255.00,6.2750,-0.929421
4.833000,15.894785,15.000000,1255.00,6.2750,-0.894785
4.843033,15.858662,15.000000,1255.00,6.2750,-0.858662
4.853068,15.821410,15.000000,1255.00,6.2750,-0.821410
4.863051,15.783176,15.000000,1255.00,6.2750,-0.783176
4.873147,15.743783,15.000000,1255.00,6.2750,-0.743783
4.883309,15.703456,15.000000,1255.00,6.2750,-0.703456
4.893294,15.662377,15.000000,1255.00,6.2750,-0.662377
4.903235,15.620411,15.000000,1255.00,6.2750,-0.620411
4.913386,15.577815,15.000000,1255.00,6.2750,-0.577815
4.923391,15.534794,15.000000,1255.00,6.2750,-0.534794
4.933385,15.491395,15.000000,1255.00,6.2750,-0.491395
4.943509,15.447436,15.000000,1255.00,6.2750,-0.447436
4.953448,15.403440,15.000000,1255.00,6.2750,-0.403440
4.963584,15.359334,15.000000,1255.00,6.2750,-0.359334
4.973592,15.315100,15.000000,1255.00,6.2750,-0.315100
4.983663,15.270976,15.000000,1255.00,6.2750,-0.270976
4.993698,15.226808,15.000000,1255.00,6.2750,-0.226808
5.003644,15.182663,15.000000,1255.00,6.2750,-0.182663
5.013869,15.139094,15.000000,1255.00,6.2750,-0.139094
5.023838,15.096108,15.000000,1255.00,6.2750,-0.096108
5.033873,15.053593,15.000000,1255.00,6.2750,-0.053593
5.044030,15.011837,15.000000,1255.00,6.2750,-0.011837
5.053934,14.970925,15.000000,1255.00,6.2750,0.029075
5.063992,14.930606,15.000000,1255.00,6.2750,0.069394
5.074169,14.891345,15.000000,1255.00,6.2750,0.108655
5.084077,14.853140,15.000000,1255.00,6.2750,0.146860
5.094227,14.815957,15.000000,1255.00,6.2750,0.184043
5.104116,14.779981,15.000000,1255.00,6.2750,0.220019
5.114358,14.745557,15.000000,1255.00,6.2750,0.254443
5.124293,14.712501,15.000000,1255.00,6.2750,0.287499
5.134322,14.680881,15.000000,1255.00,6.2750,0.319119
5.144528,14.650869,15.000000,1255.00,6.2750,0.349131
5.154445,14.622248,15.000000,1255.00,6.2750,0.377752
5.164642,14.595196,15.000000,1255.00,6.2750,0.404804
5.174602,14.569985,15.000000,1255.00,6.2750,0.430015
5.184575,14.546359,15.000000,1255.00,6.2750,0.453641
5.194667,14.524439,15.000000,1255.00,6.2750,0.475561
5.204669,14.504411,15.000000,1255.00,6.2750,0.495589
5.214677,14.486290,15.000000,1255.00,6.2750,0.513710
5.224763,14.470133,15.000000,1255.00,6.2750,0.529867
5.234979,14.456032,15.000000,1255.00,6.2750,0.543968
5.244850,14.443885,15.000000,1255.00,6.2750,0.556115
5.254848,14.433868,15.000000,1255.00,6.2750,0.566132
5.264973,14.426084,15.000000,1255.00,6.2750,0.573916
5.275008,14.420510,15.000000,1255.00,6.2750,0.579490
5.285158,14.416779,15.000000,1255.00,6.2750,0.583221
5.295105,14.415069,15.000000,1255.00,6.2750,0.584931
5.305162,14.415208,15.000000,1255.00,6.2750,0.584792
5.315125,14.417229,15.000000,1255.00,6.2750,0.582771
5.325250,14.421132,15.000000,1255.00,6.2750,0.578868
5.335239,14.427033,15.000000,1255.00,6.2750,0.572967
5.345308,14.434921,15.000000,1255.00,6.2750,0.565079
5.355361,14.444885,15.000000,1255.00,6.2750,0.555115
5.365490,14.456608,15.000000,1255.00,6.2750,0.543392
5.375409,14.470218,15.000000,1255.00,6.2750,0.529782
5.385439,14.485586,15.000000,1255.00,6.2750,0.514414
5.395549,14.502717,15.000000,1255.00,6.2750,0.497283
5.405609,14.521586,15.000000,1255.00,6.2750,0.478414
5.415631,14.542116,15.000000,1255.00,6.2750,0.457884
5.425658,14.564036,15.000000,1255.00,6.2750,0.435964
5.435686,14.587735,15.000000,1254.00,6.2700,0.412265
5.445767,14.613143,15.000000,1254.00,6.2700,0.386857
5.455814,14.639872,15.000000,1254.00,6.2700,0.360128
5.465886,14.667935,15.000000,1254.00,6.2700,0.332065
5.475876,14.697442,15.000000,1254.00,6.2700,0.302558
5.486089,14.728119,15.000000,1254.00,6.2700,0.271881
5.495982,14.760073,15.000000,1254.00,6.2700,0.239927
5.505997,14.793237,15.000000,1254.00,6.2700,0.206763
5.516218,14.827517,15.000000,1254.00,6.2700,0.172483
5.526229,14.862783,15.000000,1254.00,6.2700,0.137217
5.536097,14.898965,15.000000,1254.00,6.2700,0.101035
5.546229,14.935575,15.000000,1254.00,6.2700,0.064425
5.556270,14.972815,15.000000,1254.00,6.2700,0.027185
5.566455,15.010757,15.000000,1254.00,6.2700,-0.010757
5.576374,15.049477,15.000000,1254.00,6.2700,-0.049477
5.586391,15.088608,15.000000,1254.00,6.2700,-0.088608
5.596486,15.128171,15.000000,1254.00,6.2700,-0.128171
5.606540,15.167838,15.000000,1254.00,6.2700,-0.167838
5.616676,15.207653,15.000000,1254.00,6.2700,-0.207653
5.626603,15.247602,15.000000,1254.00,6.2700,-0.247602
5.636602,15.287642,15.000000,1254.00,6.2700,-0.287642
5.646641,15.327548,15.000000,1254.00,6.2700,-0.327548
5.656741,15.367407,15.000000,1254.00,6.2700,-0.367407
5.666783,15.407156,15.000000,1254.00,6.2700,-0.407156
5.676679,15.446250,15.000000,1254.00,6.2700,-0.446250
5.686693,15.484934,15.000000,1254.00,6.2700,-0.484934
5.696837,15.523193,15.000000,1254.00,6.2700,-0.523193
5.706804,15.560876,15.000000,1254.00,6.2700,-0.560876
5.716936,15.598166,15.000000,1254.00,6.2700,-0.598166
5.726906,15.634923,15.000000,1254.00,6.2700,-0.634923
5.736886,15.670642,15.000000,1254.00,6.2700,-0.670642
5.747064,15.705561,15.000000,1254.00,6.2700,-0.705561
5.757016,15.739860,15.000000,1254.00,6.2700,-0.739860
5.767192,15.772922,15.000000,1254.00,6.2700,-0.772922
5.777114,15.804978,15.000000,1254.00,6.2700,-0.804978
5.787100,15.836001,15.000000,1254.00,6.2700,-0.836001
5.797271,15.865848,15.000000,1254.00,6.2700,-0.865848
5.807263,15.894240,15.000000,1254.00,6.2700,-0.894240
5.817265,15.921338,15.000000,1254.00,6.2700,-0.921338
5.827335,15.947089,15.000000,1254.00,6.2700,-0.947089
5.837360,15.971287,15.000000,1254.00,6.2700,-0.971287
5.847577,15.994146,15.000000,1254.00,6.2700,-0.994146
5.857500,16.015298,15.000000,1254.00,6.2700,-1.015298
5.867563,16.034722,15.000000,1254.00,6.2700,-1.034722
5.877536,16.052742,15.000000,1254.00,6.2700,-1.052742
5.887614,16.069140,15.000000,1254.00,6.2700,-1.069140
5.897616,16.083696,15.000000,1254.00,6.2700,-1.083696
5.907649,16.096727,15.000000,1254.00,6.2700,-1.096727
5.917690,16.107903,15.000000,1254.00,6.2700,-1.107903
5.927846,16.117420,15.000000,1254.00,6.2700,-1.117420
5.937719,16.125139,15.000000,1254.00,6.2700,-1.125139
5.947857,16.130977,15.000000,1254.00,6.2700,-1.130977
5.957903,16.135010,15.000000,1254.00,6.2700,-1.135010
5.967956,16.137299,15.000000,1254.00,6.2700,-1.137299
5.977963,16.137776,15.000000,1254.00,6.2700,-1.137776
5.987951,16.136686,15.000000,1254.00,6.2700,-1.136686
5.998036,16.133722,15.000000,1254.00,6.2700,-1.133722
6.008104,16.129256,15.000000,1254.00,6.2700,-1.129256
6.018208,16.122873,15.000000,1255.00,6.2750,-1.122873
6.028124,16.114992,15.000000,1255.00,6.2750,-1.114992
6.038162,16.105449,15.000000,1255.00,6.2750,-1.105449
6.048480,16.094337,15.000000,1255.00,6.2750,-1.094337
6.058368,16.081930,15.000000,1255.00,6.2750,-1.081930
6.068471,16.067833,15.000000,1255.00,6.2750,-1.067833
6.078469,16.051922,15.000000,1255.00,6.2750,-1.051922
6.088530,16.034558,15.000000,1255.00,6.2750,-1.034558
6.098532,16.015893,15.000000,1255.00,6.2750,-1.015893
6.108659,15.995916,15.000000,1255.00,6.2750,-0.995916
6.118689,15.974731,15.000000,1255.00,6.2750,-0.974731
6.128678,15.952217,15.000000,1255.00,6.2750,-0.952217
6.138664,15.928238,15.000000,1255.00,6.2750,-0.928238
6.148882,15.902876,15.000000,1255.00,6.2750,-0.902876
6.158787,15.876311,15.000000,1255.00,6.2750,-0.876311
6.168911,15.848719,15.000000,1254.00,6.2700,-0.848719
6.178779,15.820350,15.000000,1255.00,6.2750,-0.820350
6.188911,15.791179,15.000000,1255.00,6.2750,-0.791179
6.199110,15.760718,15.000000,1255.00,6.2750,-0.760718
6.209057,15.729754,15.000000,1255.00,6.2750,-0.729754
6.219107,15.697998,15.000000,1255.00,6.2750,-0.697998
6.229089,15.665101,15.000000,1255.00,6.2750,-0.665101
6.239131,15.631769,15.000000,1255.00,6.2750,-0.631769
6.249352,15.597839,15.000000,1255.00,6.2750,-0.597839
6.259320,15.563463,15.000000,1255.00,6.2750,-0.563463
6.269347,15.528511,15.000000,1255.00,6.2750,-0.528511
6.279337,15.493406,15.000000,1255.00,6.2750,-0.493406
6.289442,15.458045,15.000000,1255.00,6.2750,-0.458045
6.299516,15.422527,15.000000,1255.00,6.2750,-0.422527
6.309557,15.387138,15.000000,1255.00,6.2750,-0.387138
6.319481,15.351740,15.000000,1255.00,6.2750,-0.351740
6.329667,15.316507,15.000000,1255.00,6.2750,-0.316507
6.339676,15.281453,15.000000,1255.00,6.2750,-0.281453
6.349802,15.246416,15.000000,1255.00,6.2750,-0.246416
6.359702,15.211731,15.000000,1255.00,6.2750,-0.211731
6.369720,15.177466,15.000000,1255.00,6.2750,-0.177466
6.379760,15.143617,15.000000,1255.00,6.2750,-0.143617
6.389857,15.110198,15.000000,1255.00,6.2750,-0.110198
6.400025,15.077424,15.000000,1255.00,6.2750,-0.077424
6.410000,15.045326,15.000000,1255.00,6.2750,-0.045326
6.419977,15.014017,15.000000,1255.00,6.2750,-0.014017
6.430057,14.983770,15.000000,1255.00,6.2750,0.016230
6.440109,14.954669,15.000000,1255.00,6.2750,0.045331
6.450391,14.926609,15.000000,1255.00,6.2750,0.073391
6.460204,14.899681,15.000000,1255.00,6.2750,0.100319
6.470224,14.873973,15.000000,1255.00,6.2750,0.126027
6.480360,14.848986,15.000000,1255.00,6.2750,0.151014
6.490374,14.825260,15.000000,1255.00,6.2750,0.174740
6.500407,14.802816,15.000000,1255.00,6.2750,0.197184
6.510438,14.781582,15.000000,1255.00,6.2750,0.218418
6.520406,14.761783,15.000000,1255.00,6.2750,0.238217
6.530434,14.743475,15.000000,1255.00,6.2750,0.256525
6.540565,14.726405,15.000000,1255.00,6.2750,0.273595
6.550562,14.710797,15.000000,1255.00,6.2750,0.289203
6.560559,14.696899,15.000000,1255.00,6.2750,0.303101
6.570583,14.684428,15.000000,1255.00,6.2750,0.315572
6.580605,14.673608,15.000000,1255.00,6.2750,0.326392
6.590673,14.664301,15.000000,1255.00,6.2750,0.335699
6.600641,14.656621,15.000000,1255.00,6.2750,0.343379
6.610649,14.650433,15.000000,1255.00,6.2750,0.349567
6.620667,14.645868,15.000000,1254.00,6.2700,0.354132
6.630676,14.642845,15.000000,1254.00,6.2700,0.357155
6.640753,14.641478,15.000000,1254.00,6.2700,0.358522
6.650794,14.641668,15.000000,1254.00,6.2700,0.358332
6.660723,14.643601,15.000000,1254.00,6.2700,0.356399
6.670773,14.647275,15.000000,1254.00,6.2700,0.352725
6.680831,14.652570,15.000000,1254.00,6.2700,0.347430
6.690892,14.659549,15.000000,1254.00,6.2700,0.340451
6.700959,14.667925,15.000000,1254.00,6.2700,0.332075
6.710979,14.677806,15.000000,1254.00,6.2700,0.322194
6.721078,14.689029,15.000000,1254.00,6.2700,0.310971
6.731074,14.701837,15.000000,1254.00,6.2700,0.298163
6.741160,14.715872,15.000000,1254.00,6.2700,0.284128
6.751200,14.731068,15.000000,1254.00,6.2700,0.268932
6.761251,14.747346,15.000000,1254.00,6.2700,0.252654
6.771208,14.764691,15.000000,1254.00,6.2700,0.235309
6.781326,14.783340,15.000000,1254.00,6.2700,0.216660
6.791366,14.803268,15.000000,1254.00,6.2700,0.196732
6.801449,14.824371,15.000000,1254.00,6.2700,0.175629
6.811450,14.846656,15.000000,1254.00,6.2700,0.153344
6.821497,14.870104,15.000000,1254.00,6.2700,0.129896
6.831455,14.894727,15.000000,1254.00,6.2700,0.105273
6.841564,14.920183,15.000000,1254.00,6.2700,0.079817
6.851597,14.946443,15.000000,1254.00,6.2700,0.053557
6.861632,14.973643,15.000000,1254.00,6.2700,0.026357
6.871675,15.001551,15.000000,1254.00,6.2700,-0.001551
6.881670,15.030169,15.000000,1254.00,6.2700,-0.030169
6.891721,15.059509,15.000000,1254.00,6.2700,-0.059509
6.901821,15.089323,15.000000,1254.00,6.2700,-0.089323
6.911835,15.119583,15.000000,1254.00,6.2700,-0.119583
6.921860,15.150379,15.000000,1254.00,6.2700,-0.150379
6.931889,15.181568,15.000000,1254.00,6.2700,-0.181568
6.942003,15.213136,15.000000,1254.00,6.2700,-0.213136
6.951996,15.245040,15.000000,1254.00,6.2700,-0.245040
6.962083,15.277065,15.000000,1254.00,6.2700,-0.277065
6.972094,15.309185,15.000000,1254.00,6.2700,-0.309185
6.982216,15.341293,15.000000,1254.00,6.2700,-0.341293
6.992201,15.373463,15.000000,1254.00,6.2700,-0.373463
7.002229,15.405260,15.000000,1254.00,6.2700,-0.405260
7.012349,15.436830,15.000000,1254.00,6.2700,-0.436830
7.022344,15.467918,15.000000,1254.00,6.2700,-0.467918
7.032461,15.498404,15.000000,1254.00,6.2700,-0.498404
7.042351,15.528746,15.000000,1254.00,6.2700,-0.528746
7.052393,15.558549,15.000000,1254.00,6.2700,-0.558549
7.062492,15.587549,15.000000,1254.00,6.2700,-0.587549
7.072508,15.615949,15.000000,1254.00,6.2700,-0.615949
7.082736,15.643680,15.000000,1254.00,6.2700,-0.643680
7.092649,15.670542,15.000000,1254.00,6.2700,-0.670542
7.102586,15.696614,15.000000,1254.00,6.2700,-0.696614
7.112709,15.722106,15.000000,1254.00,6.2700,-0.722106
7.122719,15.746641,15.000000,1254.00,6.2700,-0.746641
7.132817,15.770167,15.000000,1254.00,6.2700,-0.770167
7.142762,15.792971,15.000000,1254.00,6.2700,-0.792971
7.152728,15.814448,15.000000,1254.00,6.2700,-0.814448
7.162879,15.835046,15.000000,1254.00,6.2700,-0.835046
7.172868,15.854365,15.000000,1254.00,6.2700,-0.854365
7.182937,15.872212,15.000000,1254.00,6.2700,-0.872212
7.192968,15.888717,15.000000,1254.00,6.2700,-0.888717
7.202924,15.904156,15.000000,1254.00,6.2700,-0.904156
7.213112,15.918329,15.000000,1254.00,6.2700,-0.918329
7.223076,15.931160,15.000000,1254.00,6.2700,-0.931160
7.233043,15.942599,15.000000,1254.00,6.2700,-0.942599
7.243274,15.952456,15.000000,1254.00,6.2700,-0.952456
7.253142,15.961097,15.000000,1254.00,6.2700,-0.961097
7.263244,15.968293,15.000000,1254.00,6.2700,-0.968293
7.273307,15.974118,15.000000,1254.00,6.2700,-0.974118
7.283268,15.978354,15.000000,1254.00,6.2700,-0.978354
7.293490,15.981294,15.000000,1254.00,6.2700,-0.981294
7.303369,15.982602,15.000000,1254.00,6.2700,-0.982602
7.313534,15.982541,15.000000,1254.00,6.2700,-0.982541
7.323500,15.980982,15.000000,1254.00,6.2700,-0.980982
7.333543,15.978193,15.000000,1254.00,6.2700,-0.978193
7.343594,15.974059,15.000000,1254.00,6.2700,-0.974059
7.353537,15.968594,15.000000,1254.00,6.2700,-0.968594
7.363733,15.961786,15.000000,1254.00,6.2700,-0.961786
7.373760,15.953716,15.000000,1254.00,6.2700,-0.953716
7.383796,15.944392,15.000000,1254.00,6.2700,-0.944392
7.393879,15.933596,15.000000,1254.00,6.2700,-0.933596
7.403820,15.921344,15.000000,1254.00,6.2700,-0.921344
7.414045,15.907851,15.000000,1254.00,6.2700,-0.907851
7.424043,15.893056,15.000000,1254.00,6.2700,-0.893056
7.434027,15.877032,15.000000,1254.00,6.2700,-0.877032
7.444156,15.859845,15.000000,1254.00,6.2700,-0.859845
7.454105,15.841360,15.000000,1254.00,6.2700,-0.841360
7.464226,15.821903,15.000000,1254.00,6.2700,-0.821903
7.474222,15.801518,15.000000,1254.00,6.2700,-0.801518
7.484209,15.780139,15.000000,1254.00,6.2700,-0.780139
7.494478,15.757911,15.000000,1254.00,6.2700,-0.757911
7.504375,15.735087,15.000000,1254.00,6.2700,-0.735087
7.514633,15.711171,15.000000,1254.00,6.2700,-0.711171
7.524531,15.686610,15.000000,1254.00,6.2700,-0.686610
7.534595,15.661451,15.000000,1254.00,6.2700,-0.661451
7.544726,15.635596,15.000000,1254.00,6.2700,-0.635596
7.554687,15.608997,15.000000,1254.00,6.2700,-0.608997
7.564658,15.581845,15.000000,1254.00,6.2700,-0.581845
7.574743,15.554267,15.000000,1254.00,6.2700,-0.554267
7.584765,15.526382,15.000000,1254.00,6.2700,-0.526382
7.594827,15.498222,15.000000,1254.00,6.2700,-0.498222
7.604894,15.469771,15.000000,1254.00,6.2700,-0.469771
7.614923,15.441152,15.000000,1254.00,6.2700,-0.441152
7.625034,15.412599,15.000000,1254.00,6.2700,-0.412599
7.635014,15.384124,15.000000,1254.00,6.2700,-0.384124
7.645144,15.355626,15.000000,1254.00,6.2700,-0.355626
7.655183,15.327442,15.000000,1254.00,6.2700,-0.327442
7.665141,15.299596,15.000000,1254.00,6.2700,-0.299596
7.675209,15.271824,15.000000,1254.00,6.2700,-0.271824
7.685310,15.244325,15.000000,1254.00,6.2700,-0.244325
7.695308,15.217308,15.000000,1254.00,6.2700,-0.217308
7.705302,15.190382,15.000000,1254.00,6.2700,-0.190382
7.715499,15.163926,15.000000,1254.00,6.2700,-0.163926
7.725493,15.137720,15.000000,1254.00,6.2700,-0.137720
7.735503,15.111981,15.000000,1254.00,6.2700,-0.111981
7.745562,15.086785,15.000000,1254.00,6.2700,-0.086785
7.755632,15.062363,15.000000,1254.00,6.2700,-0.062363
7.765784,15.038703,15.000000,1254.00,6.2700,-0.038703
7.775683,15.015826,15.000000,1254.00,6.2700,-0.015826
7.785641,14.993998,15.000000,1254.00,6.2700,0.006002
7.795710,14.972908,15.000000,1254.00,6.2700,0.027092
7.805763,14.952547,15.000000,1254.00,6.2700,0.047453
7.816039,14.933193,15.000000,1254.00,6.2700,0.066807
7.825915,14.914668,15.000000,1254.00,6.2700,0.085332
7.835917,14.897069,15.000000,1254.00,6.2700,0.102931
7.846017,14.880588,15.000000,1254.00,6.2700,0.119412
7.856065,14.865203,15.000000,1254.00,6.2700,0.134797
7.866205,14.850965,15.000000,1254.00,6.2700,0.149035
7.876186,14.837848,15.000000,1254.00,6.2700,0.162152
7.886137,14.825642,15.000000,1254.00,6.2700,0.174358
7.896412,14.814565,15.000000,1254.00,6.2700,0.185435
7.906372,14.804728,15.000000,1254.00,6.2700,0.195272
7.916469,14.795960,15.000000,1254.00,6.2700,0.204040
7.926427,14.788286,15.000000,1254.00,6.2700,0.211714
7.936394,14.781743,15.000000,1254.00,6.2700,0.218257
7.946505,14.776230,15.000000,1254.00,6.2700,0.223770
7.956470,14.771856,15.000000,1254.00,6.2700,0.228144
7.966715,14.768647,15.000000,1254.00,6.2700,0.231353
7.976588,14.766719,15.000000,1254.00,6.2700,0.233281
7.986569,14.766128,15.000000,1254.00,6.2700,0.233872
7.996700,14.766631,15.000000,1254.00,6.2700,0.233369
8.006713,14.768494,15.000000,1254.00,6.2700,0.231506
8.016731,14.771453,15.000000,1254.00,6.2700,0.228547
8.026765,14.775477,15.000000,1254.00,6.2700,0.224523
8.036794,14.780530,15.000000,1254.00,6.2700,0.219470
8.046946,14.786599,15.000000,1254.00,6.2700,0.213401
8.056904,14.793869,15.000000,1254.00,6.2700,0.206131
8.066911,14.802045,15.000000,1254.00,6.2700,0.197955
8.076943,14.811208,15.000000,1254.00,6.2700,0.188792
8.086960,14.821451,15.000000,1254.00,6.2700,0.178549
8.097017,14.832843,15.000000,1254.00,6.2700,0.167157
8.107116,14.845171,15.000000,1254.00,6.2700,0.154829
8.117158,14.858495,15.000000,1254.00,6.2700,0.141505
8.127148,14.872909,15.000000,1254.00,6.2700,0.127091
8.137125,14.888003,15.000000,1254.00,6.2700,0.111997
8.147243,14.903993,15.000000,1254.00,6.2700,0.096007
8.157235,14.920643,15.000000,1254.00,6.2700,0.079357
8.167255,14.937896,15.000000,1254.00,6.2700,0.062104
8.177327,14.956067,15.000000,1254.00,6.2700,0.043933
8.187327,14.974938,15.000000,1254.00,6.2700,0.025062
8.197453,14.994307,15.000000,1254.00,6.2700,0.005693
8.207513,15.014267,15.000000,1254.00,6.2700,-0.014267
8.217491,15.034536,15.000000,1254.00,6.2700,-0.034536
8.227590,15.055192,15.000000,1254.00,6.2700,-0.055192
8.237588,15.076122,15.000000,1254.00,6.2700,-0.076122
8.247675,15.097593,15.000000,1254.00,6.2700,-0.097593
8.257803,15.119522,15.000000,1254.00,6.2700,-0.119522
8.267855,15.141387,15.000000,1254.00,6.2700,-0.141387
8.277830,15.163553,15.000000,1254.00,6.2700,-0.163553
8.287924,15.185919,15.000000,1254.00,6.2700,-0.185919
8.297960,15.208301,15.000000,1254.00,6.2700,-0.208301
8.308015,15.230703,15.000000,1254.00,6.2700,-0.230703
8.318084,15.252979,15.000000,1254.00,6.2700,-0.252979
8.328032,15.275279,15.000000,1254.00,6.2700,-0.275279
8.338098,15.297731,15.000000,1254.00,6.2700,-0.297731
8.348201,15.319887,15.000000,1254.00,6.2700,-0.319887
8.358211,15.341857,15.000000,1254.00,6.2700,-0.341857
8.368189,15.363729,15.000000,1254.00,6.2700,-0.363729
8.378228,15.385460,15.000000,1254.00,6.2700,-0.385460
8.388276,15.406873,15.000000,1254.00,6.2700,-0.406873
8.398474,15.428101,15.000000,1254.00,6.2700,-0.428101
8.408478,15.449012,15.000000,1254.00,6.2700,-0.449012
8.418592,15.469390,15.000000,1254.00,6.2700,-0.469390
8.428427,15.489373,15.000000,1254.00,6.2700,-0.489373
8.438514,15.508920,15.000000,1254.00,6.2700,-0.508920
8.448848,15.527730,15.000000,1254.00,6.2700,-0.527730
8.458766,15.545693,15.000000,1254.00,6.2700,-0.545693
8.468783,15.563032,15.000000,1254.00,6.2700,-0.563032
8.478748,15.579742,15.000000,1253.00,6.2650,-0.579742
8.488859,15.595772,15.000000,1254.00,6.2700,-0.595772
8.499023,15.611081,15.000000,1254.00,6.2700,-0.611081
8.508961,15.625545,15.000000,1254.00,6.2700,-0.625545
8.518937,15.639236,15.000000,1254.00,6.2700,-0.639236
8.528936,15.652331,15.000000,1254.00,6.2700,-0.652331
8.539029,15.664464,15.000000,1254.00,6.2700,-0.664464
8.549229,15.675803,15.000000,1254.00,6.2700,-0.675803
8.559170,15.686399,15.000000,1254.00,6.2700,-0.686399
8.569108,15.695955,15.000000,1254.00,6.2700,-0.695955
8.579156,15.704538,15.000000,1254.00,6.2700,-0.704538
8.589232,15.712176,15.000000,1254.00,6.2700,-0.712176
8.599218,15.718798,15.000000,1254.00,6.2700,-0.718798
8.609330,15.724466,15.000000,1254.00,6.2700,-0.724466
8.619252,15.729251,15.000000,1254.00,6.2700,-0.729251
8.629468,15.733223,15.000000,1254.00,6.2700,-0.733223
8.639403,15.736092,15.000000,1254.00,6.2700,-0.736092
8.649585,15.737741,15.000000,1254.00,6.2700,-0.737741
8.659488,15.738347,15.000000,1254.00,6.2700,-0.738347
8.669468,15.737923,15.000000,1254.00,6.2700,-0.737923
8.679544,15.736461,15.000000,1254.00,6.2700,-0.736461
8.689571,15.734144,15.000000,1254.00,6.2700,-0.734144
8.699600,15.731028,15.000000,1254.00,6.2700,-0.731028
8.709710,15.726837,15.000000,1254.00,6.2700,-0.726837
8.719633,15.721709,15.000000,1254.00,6.2700,-0.721709
8.729683,15.715659,15.000000,1254.00,6.2700,-0.715659
8.739741,15.708906,15.000000,1254.00,6.2700,-0.708906
8.749771,15.701100,15.000000,1254.00,6.2700,-0.701100
8.759894,15.692362,15.000000,1254.00,6.2700,-0.692362
8.769843,15.682954,15.000000,1254.00,6.2700,-0.682954
8.779939,15.672468,15.000000,1254.00,6.2700,-0.672468
8.789971,15.661154,15.000000,1254.00,6.2700,-0.661154
8.800057,15.649278,15.000000,1254.00,6.2700,-0.649278
8.810054,15.636678,15.000000,1254.00,6.2700,-0.636678
8.820044,15.623289,15.000000,1254.00,6.2700,-0.623289
8.830146,15.609316,15.000000,1254.00,6.2700,-0.609316
8.840175,15.594528,15.000000,1254.00,6.2700,-0.594528
8.850237,15.579191,15.000000,1254.00,6.2700,-0.579191
8.860261,15.563198,15.000000,1254.00,6.2700,-0.563198
8.870255,15.546888,15.000000,1254.00,6.2700,-0.546888
8.880245,15.530060,15.000000,1254.00,6.2700,-0.530060
8.890339,15.512886,15.000000,1254.00,6.2700,-0.512886
8.900434,15.495521,15.000000,1254.00,6.2700,-0.495521
8.910459,15.477706,15.000000,1254.00,6.2700,-0.477706
8.920480,15.459649,15.000000,1254.00,6.2700,-0.459649
8.930534,15.441406,15.000000,1254.00,6.2700,-0.441406
8.940583,15.422852,15.000000,1254.00,6.2700,-0.422852
8.950596,15.404325,15.000000,1254.00,6.2700,-0.404325
8.960744,15.385891,15.000000,1254.00,6.2700,-0.385891
8.970694,15.367101,15.000000,1254.00,6.2700,-0.367101
8.980713,15.348233,15.000000,1254.00,6.2700,-0.348233
8.990786,15.329500,15.000000,1254.00,6.2700,-0.329500
9.000918,15.310778,15.000000,1254.00,6.2700,-0.310778
9.010790,15.292223,15.000000,1254.00,6.2700,-0.292223
9.020870,15.273936,15.000000,1254.00,6.2700,-0.273936
9.030855,15.255761,15.000000,1254.00,6.2700,-0.255761
9.040941,15.237881,15.000000,1254.00,6.2700,-0.237881
9.051028,15.220368,15.000000,1254.00,6.2700,-0.220368
9.061004,15.202996,15.000000,1254.00,6.2700,-0.202996
9.071049,15.185997,15.000000,1254.00,6.2700,-0.185997
9.081128,15.169173,15.000000,1254.00,6.2700,-0.169173
9.091120,15.152747,15.000000,1254.00,6.2700,-0.152747
9.101199,15.136541,15.000000,1254.00,6.2700,-0.136541
