# PropArm Data Recording
# Export Time: 2025-11-19T12:25:58
# Number of Points: 1046
# Recording Duration: 10.496 seconds
# Start Time: 2025-11-19T12:24:12
# End Time: 2025-11-19T12:24:23
#
Recording_Time_s,Arm_Angle_deg,Motor_Speed_rad_s,PWM_Input_us,Duty_Cycle_percent
3.988201,9.536100,0.000000,1000.00,5.0000
3.998096,9.536100,0.000000,1000.00,5.0000
4.008196,9.536100,0.000000,1000.00,5.0000
4.018287,9.536100,0.000000,1000.00,5.0000
4.028336,9.536100,0.000000,1000.00,5.0000
4.038351,9.536100,0.000000,1000.00,5.0000
4.048260,9.536100,0.000000,1000.00,5.0000
4.058439,9.536100,0.000000,1000.00,5.0000
4.068424,9.536100,0.000000,1000.00,5.0000
4.078739,9.536100,0.000000,1000.00,5.0000
4.088606,9.536100,0.000000,1000.00,5.0000
4.098519,9.536100,0.000000,1000.00,5.0000
4.108604,9.536100,0.000000,1000.00,5.0000
4.118636,9.536100,0.000000,1000.00,5.0000
4.128724,9.536100,0.000000,1000.00,5.0000
4.138763,9.536100,0.000000,1000.00,5.0000
4.148754,9.536100,0.000000,1000.00,5.0000
4.158855,9.536100,0.000000,1000.00,5.0000
4.168869,9.536100,0.000000,1000.00,5.0000
4.178901,9.536100,0.000000,1000.00,5.0000
4.189159,9.536100,0.000000,1000.00,5.0000
4.198928,9.536100,0.000000,1000.00,5.0000
4.209051,9.536100,0.000000,1000.00,5.0000
4.219055,9.536100,0.000000,1000.00,5.0000
4.229120,9.536100,0.000000,1000.00,5.0000
4.239278,9.536100,0.000000,1000.00,5.0000
4.249160,9.536100,0.000000,1000.00,5.0000
4.259232,9.536100,0.000000,1000.00,5.0000
4.269300,9.536100,0.000000,1000.00,5.0000
4.279454,9.536100,0.000000,1000.00,5.0000
4.289373,9.536100,0.000000,1000.00,5.0000
4.299344,9.536100,0.000000,1000.00,5.0000
4.309448,9.536100,0.000000,1000.00,5.0000
4.319493,9.536100,0.000000,1000.00,5.0000
4.329483,9.536100,0.000000,1000.00,5.0000
4.339561,9.536100,0.000000,1000.00,5.0000
4.349655,9.536100,0.000000,1000.00,5.0000
4.359785,9.536100,0.000000,1000.00,5.0000
4.369776,9.536100,0.000000,1000.00,5.0000
4.379810,9.536100,0.000000,1000.00,5.0000
4.389911,9.536100,0.000000,1000.00,5.0000
4.399845,9.536100,0.000000,1000.00,5.0000
